id;family;Demotext (Description, if available);type;Showtype;category;defSubset;Subset;License;vendor;Link;Nice Name;selector;Option field
gothic-a5;Gothic A5;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Gothic+A5;Gothic A5 Medium (Sans-Serif, Latin);gothic-a5-latin-500;Gothic A5 Medium (Sans-Serif, Latin) : gothic-a5-latin-500
halant;Halant;;500;Medium;serif;latin-ext_latin_devanagari;Devanagari Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Halant;Halant Medium (Serif, Devanagari Latin);halant-latin-ext_latin_devanagari-500;Halant Medium (Serif, Devanagari Latin) : halant-latin-ext_latin_devanagari-500
halant;Halant;;500;Medium;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Halant;Halant Medium (Serif, Latin);halant-latin-500;Halant Medium (Serif, Latin) : halant-latin-500
heebo;Heebo;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Heebo;Heebo Medium (Sans-Serif, Latin);heebo-latin-500;Heebo Medium (Sans-Serif, Latin) : heebo-latin-500
hind;Hind;;500;Medium;sans-serif;latin-ext_latin_devanagari;Devanagari Latin Ext;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Hind;Hind Medium (Sans-Serif, Devanagari Latin Ext);hind-latin-ext_latin_devanagari-500;Hind Medium (Sans-Serif, Devanagari Latin Ext) : hind-latin-ext_latin_devanagari-500
hind-guntur;Hind Guntur;;500;Medium;sans-serif;latin-ext_telugu_latin;Telugu Latin Ext;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Hind+Guntur;Hind Guntur Medium (Sans-Serif, Telugu Latin Ext);hind-guntur-latin-ext_telugu_latin-500;Hind Guntur Medium (Sans-Serif, Telugu Latin Ext) : hind-guntur-latin-ext_telugu_latin-500
hind-madurai;Hind Madurai;;500;Medium;sans-serif;latin-ext_tamil_latin;Tamil Latin Ext;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Hind+Madurai;Hind Madurai Medium (Sans-Serif, Tamil Latin Ext);hind-madurai-latin-ext_tamil_latin-500;Hind Madurai Medium (Sans-Serif, Tamil Latin Ext) : hind-madurai-latin-ext_tamil_latin-500
hind-siliguri;Hind Siliguri;;500;Medium;sans-serif;latin_bengali;Bengali Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Hind+Siliguri;Hind Siliguri Medium (Sans-Serif, Bengali Latin);hind-siliguri-latin_bengali-500;Hind Siliguri Medium (Sans-Serif, Bengali Latin) : hind-siliguri-latin_bengali-500
hind-vadodara;Hind Vadodara;;500;Medium;sans-serif;latin-ext_latin_gujarati;Gujarati Latin Ext;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Hind+Vadodara;Hind Vadodara Medium (Sans-Serif, Gujarati Latin Ext);hind-vadodara-latin-ext_latin_gujarati-500;Hind Vadodara Medium (Sans-Serif, Gujarati Latin Ext) : hind-vadodara-latin-ext_latin_gujarati-500
hind;Hind;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Hind;Hind Medium (Sans-Serif, Latin);hind-latin-500;Hind Medium (Sans-Serif, Latin) : hind-latin-500
hind-guntur;Hind Guntur;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Hind+Guntur;Hind Guntur Medium (Sans-Serif, Latin);hind-guntur-latin-500;Hind Guntur Medium (Sans-Serif, Latin) : hind-guntur-latin-500
hind-madurai;Hind Madurai;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Hind+Madurai;Hind Madurai Medium (Sans-Serif, Latin);hind-madurai-latin-500;Hind Madurai Medium (Sans-Serif, Latin) : hind-madurai-latin-500
hind-siliguri;Hind Siliguri;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Hind+Siliguri;Hind Siliguri Medium (Sans-Serif, Latin);hind-siliguri-latin-500;Hind Siliguri Medium (Sans-Serif, Latin) : hind-siliguri-latin-500
hind-vadodara;Hind Vadodara;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Hind+Vadodara;Hind Vadodara Medium (Sans-Serif, Latin);hind-vadodara-latin-500;Hind Vadodara Medium (Sans-Serif, Latin) : hind-vadodara-latin-500
inknut-antiqua;Inknut Antiqua;;500;Medium;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Inknut+Antiqua;Inknut Antiqua Medium (Serif, Latin);inknut-antiqua-latin-500;Inknut Antiqua Medium (Serif, Latin) : inknut-antiqua-latin-500
jura;Jura;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.4;Google Fonts;https://fonts.google.com/specimen/Jura;Jura Medium (Sans-Serif, Latin);jura-latin-500;Jura Medium (Sans-Serif, Latin) : jura-latin-500
karma;Karma;;500;Medium;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Karma;Karma Medium (Serif, Latin);karma-latin-500;Karma Medium (Serif, Latin) : karma-latin-500
khand;Khand;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Khand;Khand Medium (Sans-Serif, Latin);khand-latin-500;Khand Medium (Sans-Serif, Latin) : khand-latin-500
kodchasan;Kodchasan;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kodchasan;Kodchasan Medium (Sans-Serif, Latin);kodchasan-latin-500;Kodchasan Medium (Sans-Serif, Latin) : kodchasan-latin-500
koho;KoHo;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/KoHo;KoHo Medium (Sans-Serif, Latin);koho-latin-500;KoHo Medium (Sans-Serif, Latin) : koho-latin-500
krub;Krub;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Krub;Krub Medium (Sans-Serif, Latin);krub-latin-500;Krub Medium (Sans-Serif, Latin) : krub-latin-500
laila;Laila;;500;Medium;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Laila;Laila Medium (Serif, Latin);laila-latin-500;Laila Medium (Serif, Latin) : laila-latin-500
m-plus-1p;M PLUS 1p;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/M+PLUS+1p;M PLUS 1p Medium (Sans-Serif, Latin);m-plus-1p-latin-500;M PLUS 1p Medium (Sans-Serif, Latin) : m-plus-1p-latin-500
mada;Mada;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mada;Mada Medium (Sans-Serif, Latin);mada-latin-500;Mada Medium (Sans-Serif, Latin) : mada-latin-500
maitree;Maitree;;500;Medium;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Maitree;Maitree Medium (Serif, Latin);maitree-latin-500;Maitree Medium (Serif, Latin) : maitree-latin-500
mali;Mali;;500;Medium;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mali;Mali Medium (Handwriting, Latin);mali-latin-500;Mali Medium (Handwriting, Latin) : mali-latin-500
manuale;Manuale;;500;Medium;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Manuale;Manuale Medium (Serif, Latin);manuale-latin-500;Manuale Medium (Serif, Latin) : manuale-latin-500
markazi-text;Markazi Text;;500;Medium;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Markazi+Text;Markazi Text Medium (Serif, Latin);markazi-text-latin-500;Markazi Text Medium (Serif, Latin) : markazi-text-latin-500
maven-pro;Maven Pro;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Maven+Pro;Maven Pro Medium (Sans-Serif, Latin);maven-pro-latin-500;Maven Pro Medium (Sans-Serif, Latin) : maven-pro-latin-500
mirza;Mirza;;500;Medium;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mirza;Mirza Medium (Display, Latin);mirza-latin-500;Mirza Medium (Display, Latin) : mirza-latin-500
mitr;Mitr;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mitr;Mitr Medium (Sans-Serif, Latin);mitr-latin-500;Mitr Medium (Sans-Serif, Latin) : mitr-latin-500
mukta;Mukta;;500;Medium;sans-serif;latin-ext_latin_devanagari;Devanagari Latin Ext;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mukta;Mukta Medium (Sans-Serif, Devanagari Latin Ext);mukta-latin-ext_latin_devanagari-500;Mukta Medium (Sans-Serif, Devanagari Latin Ext) : mukta-latin-ext_latin_devanagari-500
mukta-mahee;Mukta Mahee;;500;Medium;sans-serif;gurmukhi_latin-ext_latin;Gurmukhi Latin Ext;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mukta+Mahee;Mukta Mahee Medium (Sans-Serif, Gurmukhi Latin Ext);mukta-mahee-gurmukhi_latin-ext_latin-500;Mukta Mahee Medium (Sans-Serif, Gurmukhi Latin Ext) : mukta-mahee-gurmukhi_latin-ext_latin-500
mukta-malar;Mukta Malar;;500;Medium;sans-serif;latin-ext_tamil_latin;Tamil Latin Ext;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mukta+Malar;Mukta Malar Medium (Sans-Serif, Tamil Latin Ext);mukta-malar-latin-ext_tamil_latin-500;Mukta Malar Medium (Sans-Serif, Tamil Latin Ext) : mukta-malar-latin-ext_tamil_latin-500
mukta-vaani;Mukta Vaani;;500;Medium;sans-serif;latin-ext_latin_gujarati;Gujarati Latin Ext;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mukta+Vaani;Mukta Vaani Medium (Sans-Serif, Gujarati Latin Ext);mukta-vaani-latin-ext_latin_gujarati-500;Mukta Vaani Medium (Sans-Serif, Gujarati Latin Ext) : mukta-vaani-latin-ext_latin_gujarati-500
mukta;Mukta;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mukta;Mukta Medium (Sans-Serif, Latin);mukta-latin-500;Mukta Medium (Sans-Serif, Latin) : mukta-latin-500
mukta-mahee;Mukta Mahee;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mukta+Mahee;Mukta Mahee Medium (Sans-Serif, Latin);mukta-mahee-latin-500;Mukta Mahee Medium (Sans-Serif, Latin) : mukta-mahee-latin-500
mukta-malar;Mukta Malar;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mukta+Malar;Mukta Malar Medium (Sans-Serif, Latin);mukta-malar-latin-500;Mukta Malar Medium (Sans-Serif, Latin) : mukta-malar-latin-500
mukta-vaani;Mukta Vaani;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mukta+Vaani;Mukta Vaani Medium (Sans-Serif, Latin);mukta-vaani-latin-500;Mukta Vaani Medium (Sans-Serif, Latin) : mukta-vaani-latin-500
niramit;Niramit;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Niramit;Niramit Medium (Sans-Serif, Latin);niramit-latin-500;Niramit Medium (Sans-Serif, Latin) : niramit-latin-500
nobile;Nobile;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Nobile;Nobile Medium (Sans-Serif, Latin);nobile-latin-500;Nobile Medium (Sans-Serif, Latin) : nobile-latin-500
noto-sans-jp;Noto Sans JP;;500;Medium;sans-serif;japanese_latin;Japanese;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Noto+Sans+JP;Noto Sans JP Medium (Sans-Serif, Japanese);noto-sans-jp-japanese_latin-500;Noto Sans JP Medium (Sans-Serif, Japanese) : noto-sans-jp-japanese_latin-500
noto-sans-kr;Noto Sans KR;;500;Medium;sans-serif;latin_korean;Korean;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Noto+Sans+KR;Noto Sans KR Medium (Sans-Serif, Korean);noto-sans-kr-latin_korean-500;Noto Sans KR Medium (Sans-Serif, Korean) : noto-sans-kr-latin_korean-500
noto-serif-jp;Noto Serif JP;;500;Medium;sans-serif;japanese_latin;Japanese;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Noto+Serif+JP;Noto Serif JP Medium (Sans-Serif, Japanese);noto-serif-jp-japanese_latin-500;Noto Serif JP Medium (Sans-Serif, Japanese) : noto-serif-jp-japanese_latin-500
noto-serif-kr;Noto Serif KR;;500;Medium;sans-serif;latin_korean;Korean;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Noto+Serif+KR;Noto Serif KR Medium (Sans-Serif, Korean);noto-serif-kr-latin_korean-500;Noto Serif KR Medium (Sans-Serif, Korean) : noto-serif-kr-latin_korean-500
orbitron;Orbitron;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Orbitron;Orbitron Medium (Sans-Serif, Latin);orbitron-latin-500;Orbitron Medium (Sans-Serif, Latin) : orbitron-latin-500
oswald;Oswald;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Oswald;Oswald Medium (Sans-Serif, Latin);oswald-latin-500;Oswald Medium (Sans-Serif, Latin) : oswald-latin-500
palanquin;Palanquin;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Palanquin;Palanquin Medium (Sans-Serif, Latin);palanquin-latin-500;Palanquin Medium (Sans-Serif, Latin) : palanquin-latin-500
palanquin-dark;Palanquin Dark;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Palanquin+Dark;Palanquin Dark Medium (Sans-Serif, Latin);palanquin-dark-latin-500;Palanquin Dark Medium (Sans-Serif, Latin) : palanquin-dark-latin-500
podkova;Podkova;;500;Medium;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Podkova;Podkova Medium (Serif, Latin);podkova-latin-500;Podkova Medium (Serif, Latin) : podkova-latin-500
pridi;Pridi;;500;Medium;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Pridi;Pridi Medium (Serif, Latin);pridi-latin-500;Pridi Medium (Serif, Latin) : pridi-latin-500
proza-libre;Proza Libre;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Proza+Libre;Proza Libre Medium (Sans-Serif, Latin);proza-libre-latin-500;Proza Libre Medium (Sans-Serif, Latin) : proza-libre-latin-500
quicksand;Quicksand;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Quicksand;Quicksand Medium (Sans-Serif, Latin);quicksand-latin-500;Quicksand Medium (Sans-Serif, Latin) : quicksand-latin-500
rajdhani;Rajdhani;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rajdhani;Rajdhani Medium (Sans-Serif, Latin);rajdhani-latin-500;Rajdhani Medium (Sans-Serif, Latin) : rajdhani-latin-500
rasa;Rasa;;500;Medium;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rasa;Rasa Medium (Serif, Latin);rasa-latin-500;Rasa Medium (Serif, Latin) : rasa-latin-500
roboto-mono;Roboto Mono;;500;Medium;monospace;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Roboto+Mono;Roboto Mono Medium (Monospace, Latin);roboto-mono-latin-500;Roboto Mono Medium (Monospace, Latin) : roboto-mono-latin-500
rokkitt;Rokkitt;;500;Medium;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rokkitt;Rokkitt Medium (Serif, Latin);rokkitt-latin-500;Rokkitt Medium (Serif, Latin) : rokkitt-latin-500
rubik;Rubik;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rubik;Rubik Medium (Sans-Serif, Latin);rubik-latin-500;Rubik Medium (Sans-Serif, Latin) : rubik-latin-500
saira;Saira;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Saira;Saira Medium (Sans-Serif, Latin);saira-latin-500;Saira Medium (Sans-Serif, Latin) : saira-latin-500
saira-condensed;Saira Condensed;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Saira+Condensed;Saira Condensed Medium (Sans-Serif, Latin);saira-condensed-latin-500;Saira Condensed Medium (Sans-Serif, Latin) : saira-condensed-latin-500
saira-extra-condensed;Saira Extra Condensed;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Saira+Extra+Condensed;Saira Extra Condensed Medium (Sans-Serif, Latin);saira-extra-condensed-latin-500;Saira Extra Condensed Medium (Sans-Serif, Latin) : saira-extra-condensed-latin-500
saira-semi-condensed;Saira Semi Condensed;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Saira+Semi+Condensed;Saira Semi Condensed Medium (Sans-Serif, Latin);saira-semi-condensed-latin-500;Saira Semi Condensed Medium (Sans-Serif, Latin) : saira-semi-condensed-latin-500
sarpanch;Sarpanch;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sarpanch;Sarpanch Medium (Sans-Serif, Latin);sarpanch-latin-500;Sarpanch Medium (Sans-Serif, Latin) : sarpanch-latin-500
source-code-pro;Source Code Pro;;500;Medium;monospace;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Source+Code+Pro;Source Code Pro Medium (Monospace, Latin);source-code-pro-latin-500;Source Code Pro Medium (Monospace, Latin) : source-code-pro-latin-500
sunflower;Sunflower;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sunflower;Sunflower Medium (Sans-Serif, Latin);sunflower-latin-500;Sunflower Medium (Sans-Serif, Latin) : sunflower-latin-500
tajawal;Tajawal;;500;Medium;sans-serif;arabic_latin;Arabic Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tajawal;Tajawal Medium (Sans-Serif, Arabic Latin);tajawal-arabic_latin-500;Tajawal Medium (Sans-Serif, Arabic Latin) : tajawal-arabic_latin-500
tajawal;Tajawal;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tajawal;Tajawal Medium (Sans-Serif, Latin);tajawal-latin-500;Tajawal Medium (Sans-Serif, Latin) : tajawal-latin-500
teko;Teko;;500;Medium;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Teko;Teko Medium (Sans-Serif, Latin);teko-latin-500;Teko Medium (Sans-Serif, Latin) : teko-latin-500
tillana;Tillana;;500;Medium;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tillana;Tillana Medium (Handwriting, Latin);tillana-latin-500;Tillana Medium (Handwriting, Latin) : tillana-latin-500
ubuntu;Ubuntu;;500;Medium;sans-serif;latin;Latin;Ubuntu Font License 1.0;Google Fonts;https://fonts.google.com/specimen/Ubuntu;Ubuntu Medium (Sans-Serif, Latin);ubuntu-latin-500;Ubuntu Medium (Sans-Serif, Latin) : ubuntu-latin-500
